Campus Name,CCSF Entity,Lower Grade,Upper Grade,Grade Range,Category,Map Label,Lower Age,Upper Age,General Type,CDS Code,Campus Address,Supervisor District,County FIPS,County Name,lat_long,geometry,area,length,po_name,state,zip
Alamo Elementary School,SFUSD,0,5,K-5,USD Grades K-5,PS001,5,10,PS,38684786040695,"250 23RD AVE, San Francisco, CA 94121",1,6075,SAN FRANCISCO,"(37.7830048, -122.4822998)",POINT (-122.4822998 37.7830048),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
Argonne Elementary School,SFUSD,0,5,K-5,USD Grades K-5,PS005,5,10,PS,38684786040737,"680 18TH AVE, San Francisco, CA 94121",1,6075,SAN FRANCISCO,"(37.7753067, -122.4763107)",POINT (-122.4763107 37.7753067),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
Lafayette Elementary School,SFUSD,-2,5,PK-5,USD PreK-5                                   ,PS058,3,10,PS,38684786041305,"4545 ANZA ST, San Francisco, CA 94121",1,6075,SAN FRANCISCO,"(37.7770691, -122.4968872)",POINT (-122.4968872 37.7770691),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
Presidio Middle School,SFUSD,6,8,6-8,USD Grades 6-8,PS092,11,13,PS,38684786062079,"450 30TH AVE, San Francisco, CA 94121",1,6075,SAN FRANCISCO,"(37.7808647, -122.4896240)",POINT (-122.489624 37.7808647),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
"Washington, George Washington High School",SFUSD,9,12,9-12,USD Grades 9-12,PS121,14,17,PS,38684783839081,"600 32ND AVE, San Francisco, CA 94121",1,6075,SAN FRANCISCO,"(37.7779045, -122.4910126)",POINT (-122.4910126 37.7779045),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
Bais Menachem Yeshiva Day School,Private,0,8,K-8,Independent / Private,IND212,5,13,IND,NOT_FOUND,"834 28TH AVE, SAN FRANCISCO, CA 94121",1,6075,SAN FRANCISCO,"(37.7736130, -122.4871521)",POINT (-122.4871521 37.773613),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
Katherine Delmar Burke School,Private,0,8,K-8,Independent / Private,IND255,5,13,IND,38684786981328,"7070 CALIFORNIA ST, SAN FRANCISCO, CA 94121",2,6075,SAN FRANCISCO,"(37.7842827, -122.4933243)",POINT (-122.4933243 37.7842827),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
Kittredge School,Private,0,8,K-8,Independent / Private,IND258,5,13,IND,38684786981336,"2355 LAKE ST, SAN FRANCISCO, CA 94121",1,6075,SAN FRANCISCO,"(37.7855072, -122.4849548)",POINT (-122.4849548 37.7855072),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
Mother Goose School,Private,-2,0,PK-K,Independent / Private,IND277,3,5,IND,380504982,"334 28TH AVE, SAN FRANCISCO, CA 94121",1,6075,SAN FRANCISCO,"(37.7830238, -122.4878387)",POINT (-122.4878387 37.7830238),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
Saint John Of San Francisco Orthodox Academy,Private,0,12,K-12,Independent / Private,IND299,5,17,IND,38684787096191,"6210 GEARY BLVD, SAN FRANCISCO, CA 94121",1,6075,SAN FRANCISCO,"(37.7803268, -122.4863358)",POINT (-122.4863358 37.7803268),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
Saint Monica School,Private,0,8,K-8,Independent / Private,IND301,5,13,IND,38684786980585,"476 24TH AVE, SAN FRANCISCO, CA 94121",1,6075,SAN FRANCISCO,"(37.7806129, -122.4833374)",POINT (-122.4833374 37.7806129),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
Saint Thomas The Apostle Elementary School,Private,0,8,K-8,Independent / Private,IND308,5,13,IND,38684786980668,"3801 BALBOA ST, SAN FRANCISCO, CA 94121",1,6075,SAN FRANCISCO,"(37.7750969, -122.4997711)",POINT (-122.4997711 37.7750969),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
San Francisco Pacific Academy,Private,0,8,K-8,Independent / Private,IND317,5,13,IND,38684786146054,"3301 BALBOA ST, SAN FRANCISCO, CA 94121",1,6075,SAN FRANCISCO,"(37.7756386, -122.4942856)",POINT (-122.4942856 37.7756386),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
ABC Preschool,Private,-2,-1,PK,Independent / Private,CDC001,3,4,CDC,380506527,"426 33RD AVE, SAN FRANCISCO, CA 94121",1,6075,SAN FRANCISCO,"(37.7811394, -122.4930420)",POINT (-122.493042 37.7811394),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
Angelinas School Day Care,Private,-2,-1,PK,Independent / Private,CDC005,3,4,CDC,NOT_FOUND_ADDR,"4635 CABRILLO ST, SAN FRANCISCO, CA 94121",1,6075,SAN FRANCISCO,"(37.7730904, -122.5084000)",POINT (-122.5084 37.7730904),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
Cross Cultural Family Center - Richmond I And Ii,Private,-2,-1,PK,Independent / Private,CDC025,3,4,CDC,380505039,"750 31ST AVE, SAN FRANCISCO, CA 94121",1,6075,SAN FRANCISCO,"(37.7751007, -122.4902802)",POINT (-122.4902802 37.7751007),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
Kai Ming Head Start - Geary Center,Private,-2,-1,PK,Independent / Private,CDC060,3,4,CDC,384001291,"6221 GEARY BLVD, SAN FRANCISCO, CA 94121",1,6075,SAN FRANCISCO,"(37.7797203, -122.4861908)",POINT (-122.4861908 37.7797203),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
Kai Ming Head Start - Richmond Center,Private,-2,-1,PK,Independent / Private,CDC062,3,4,CDC,384001019,"426 33RD AVE, SAN FRANCISCO, CA 94121",1,6075,SAN FRANCISCO,"(37.7811279, -122.4932022)",POINT (-122.4932022 37.7811279),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
Lands End School,Private,-2,-1,PK,Independent / Private,CDC071,3,4,CDC,380506270,"4150 CLEMENT ST BLDG T35, SAN FRANCISCO, CA 94121",1,6075,SAN FRANCISCO,"(37.7825928, -122.5045776)",POINT (-122.5045776 37.7825928),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
Munchkinland Preschool And Family Daycare,Private,-2,-1,PK,Independent / Private,CDC110,3,4,CDC,NOT_FOUND,"4710 CABRILLO ST, SAN FRANCISCO, CA 94121",1,6075,SAN FRANCISCO,"(37.7734451, -122.5092545)",POINT (-122.5092545 37.7734451),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
My Little Learning Tree,Private,-2,-1,PK,Independent / Private,CDC111,3,4,CDC,384002056,"2118 CLEMENT ST, SAN FRANCISCO, CA 94121",1,6075,SAN FRANCISCO,"(37.7823944, -122.4820862)",POINT (-122.4820862 37.7823944),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
Starlight Christian Preschool 1,Private,-2,-1,PK,Independent / Private,CDC138,3,4,CDC,384001339,"750 26TH AVE, SAN FRANCISCO, CA 94121",1,6075,SAN FRANCISCO,"(37.7753105, -122.4849243)",POINT (-122.4849243 37.7753105),60790379.5089,34650.0403968,SAN FRANCISCO,CA,94121
Alvarado Elementary School,SFUSD,0,5,K-5,USD Grades K-5,PS002,5,10,PS,38684786040703,"625 DOUGLASS ST, San Francisco, CA 94114",8,6075,SAN FRANCISCO,"(37.7536812, -122.4381943)",POINT (-122.4381943 37.7536812),40823946.739,38323.361765,SAN FRANCISCO,CA,94114
Edison Charter K-8,SFUSD,0,8,K-8,USD Charter School,PS027,5,13,PS,38684786040935,"3531 22ND ST, San Francisco, CA 94114",8,6075,SAN FRANCISCO,"(37.7544670, -122.4260406)",POINT (-122.4260406 37.754467),40823946.739,38323.361765,SAN FRANCISCO,CA,94114
Everett Middle School,SFUSD,6,8,6-8,USD Grades 6-8,PS029,11,13,PS,38684786062038,"450 CHURCH ST, San Francisco, CA 94114",8,6075,SAN FRANCISCO,"(37.7635765, -122.4293671)",POINT (-122.4293671 37.7635765),40823946.739,38323.361765,SAN FRANCISCO,CA,94114
"Lick, James Lick Middle School",SFUSD,6,8,6-8,USD Grades 6-8,PS063,11,13,PS,38684786062053,"1220 NOE ST, San Francisco, CA 94114",8,6075,SAN FRANCISCO,"(37.7493629, -122.4327850)",POINT (-122.432785 37.7493629),40823946.739,38323.361765,SAN FRANCISCO,CA,94114
Mckinley Elementary School,SFUSD,0,5,K-5,USD Grades K-5,PS075,5,10,PS,38684786041420,"1025 14TH ST, San Francisco, CA 94114",8,6075,SAN FRANCISCO,"(37.7668839, -122.4362793)",POINT (-122.4362793 37.7668839),40823946.739,38323.361765,SAN FRANCISCO,CA,94114
"Milk, Harvey Milk Elementary School",SFUSD,0,5,K-5,USD Grades K-5,PS077,5,10,PS,38684786040919,"4235 19TH ST, San Francisco, CA 94114",8,6075,SAN FRANCISCO,"(37.7589264, -122.4364471)",POINT (-122.4364471 37.7589264),40823946.739,38323.361765,SAN FRANCISCO,CA,94114
Mission High School,SFUSD,9,12,9-12,USD Grades 9-12,PS080,14,17,PS,38684783834082,"3750 18TH ST, San Francisco, CA 94114",8,6075,SAN FRANCISCO,"(37.7620201, -122.4273071)",POINT (-122.4273071 37.7620201),40823946.739,38323.361765,SAN FRANCISCO,CA,94114
Rooftop (5-8 Mayeda Campus),SFUSD,-2,8,PK-8,USD Grades PK-8,PS096,3,13,PS,38684786089775,"500 CORBETT AVE, San Francisco, CA 94114",8,6075,SAN FRANCISCO,"(37.7573967, -122.4444962)",POINT (-122.4444962 37.7573967),40823946.739,38323.361765,SAN FRANCISCO,CA,94114
Sanchez Elementary School  / Preschool,SFUSD,-2,5,PK-5,USD PreK-5,PS103,3,10,PS,38684786041545,"325 SANCHEZ ST, San Francisco, CA 94114",8,6075,SAN FRANCISCO,"(37.7634544, -122.4303589)",POINT (-122.4303589 37.7634544),40823946.739,38323.361765,SAN FRANCISCO,CA,94114
Childrens After School Arts,Private,0,6,K-6,Independent / Private,IND225,5,11,IND,384000345,"584 CASTRO ST STE 264, SAN FRANCISCO, CA 94114",8,6075,SAN FRANCISCO,"(37.7595901, -122.4352417)",POINT (-122.4352417 37.7595901),40823946.739,38323.361765,SAN FRANCISCO,CA,94114
Lisa Kampner Hebrew Academy,Private,0,12,K-12,Independent / Private,IND264,5,17,IND,38684786981245,"645 14TH AVE, SAN FRANCISCO, CA 94118",8,6075,SAN FRANCISCO,"(37.7676430, -122.4276199)",POINT (-122.4276199 37.767643),40823946.739,38323.361765,SAN FRANCISCO,CA,94114
Marin Preparatory School,Private,0,8,K-8,Independent / Private,IND271,5,13,IND,NOT_FOUND,"117 DIAMOND ST, SAN FRANCISCO, CA 94114",8,6075,SAN FRANCISCO,"(37.7601242, -122.4367981)",POINT (-122.4367981 37.7601242),40823946.739,38323.361765,SAN FRANCISCO,CA,94114
Mission Dolores Academy,Private,0,8,K-8,Independent / Private,IND274,5,13,IND,38684786981716,"3399 16TH ST, SAN FRANCISCO, CA 94114",8,6075,SAN FRANCISCO,"(37.7641220, -122.4282837)",POINT (-122.4282837 37.764122),40823946.739,38323.361765,SAN FRANCISCO,CA,94114
Moldovan Academy,Private,-2,0,PK-K,Independent / Private,IND275,3,5,IND,384002294,"1270 SANCHEZ ST, SAN FRANCISCO, CA 94114",8,6075,SAN FRANCISCO,"(37.7488976, -122.4296799)",POINT (-122.4296799 37.7488976),40823946.739,38323.361765,SAN FRANCISCO,CA,94114
My City School,Private,6,8,6-8,Independent / Private,IND278,11,13,IND,NOT_FOUND,"199 MUSEUM WAY, SAN FRANCISCO, CA 94114",8,6075,SAN FRANCISCO,"(37.7644234, -122.4381485)",POINT (-122.4381485 37.7644234),40823946.739,38323.361765,SAN FRANCISCO,CA,94114
Saint Philip School,Private,0,8,K-8,Independent / Private,IND305,5,13,IND,38684786980627,"665 ELIZABETH ST, SAN FRANCISCO, CA 94114",8,6075,SAN FRANCISCO,"(37.7517586, -122.4355392)",POINT (-122.4355392 37.7517586),40823946.739,38323.361765,SAN FRANCISCO,CA,94114
Eureka Learning Center,Private,-2,-1,PK,Independent / Private,CDC035,3,4,CDC,38684787044605,"464 DIAMOND ST, SAN FRANCISCO, CA 94114",8,6075,SAN FRANCISCO,"(37.7549667, -122.4370041)",POINT (-122.4370041 37.7549667),40823946.739,38323.361765,SAN FRANCISCO,CA,94114
Friends Of Saint Francis Child Care Center,Private,-2,-1,PK,Independent / Private,CDC041,3,4,CDC,380504229,"50 BELCHER ST, SAN FRANCISCO, CA 94114",8,6075,SAN FRANCISCO,"(37.7685890, -122.4303436)",POINT (-122.4303436 37.768589),40823946.739,38323.361765,SAN FRANCISCO,CA,94114
"Mahler, Theresa S. Mahler Early Education School",SFUSD,-2,-1,PK,USD PreK,CDC085,3,4,CDC,38684780117572,"990 CHURCH ST, San Francisco, CA 94114",8,6075,SAN FRANCISCO,"(37.7552757, -122.4280930)",POINT (-122.428093 37.7552757),40823946.739,38323.361765,SAN FRANCISCO,CA,94114
Aptos Middle School,SFUSD,6,8,6-8,USD Grades 6-8,PS003,11,13,PS,38684786062020,"105 APTOS AVE, San Francisco, CA 94127",7,6075,SAN FRANCISCO,"(37.7296715, -122.4657822)",POINT (-122.4657822 37.7296715),46522319.0828,37097.2567363,SAN FRANCISCO,CA,94127
Miraloma Elementary School,SFUSD,0,5,K-5,USD Grades K-5,PS078,5,10,PS,38684786041438,"175 OMAR WAY, San Francisco, CA 94127",7,6075,SAN FRANCISCO,"(37.7386360, -122.4501877)",POINT (-122.4501877 37.738636),46522319.0828,37097.2567363,SAN FRANCISCO,CA,94127
"Sloat, Commodore Sloat Elementary School",SFUSD,0,5,K-5,USD Grades K-5,PS107,5,10,PS,38684786040851,"50 DARIEN WAY, SAN FRANCISCO, CA 94127",7,6075,SAN FRANCISCO,"(37.7312584, -122.4704819)",POINT (-122.4704819 37.7312584),46522319.0828,37097.2567363,SAN FRANCISCO,CA,94127
West Portal Elementary School,SFUSD,0,5,K-5,USD Grades K-5,PS125,5,10,PS,38684786041727,"5 LENOX WAY, San Francisco, CA 94127",7,6075,SAN FRANCISCO,"(37.7428741, -122.4643478)",POINT (-122.4643478 37.7428741),46522319.0828,37097.2567363,SAN FRANCISCO,CA,94127
Saint Brendan School,Private,0,8,K-8,Independent / Private,IND290,5,13,IND,38684786981674,"940 LAGUNA HONDA BLVD, SAN FRANCISCO, CA 94127",7,6075,SAN FRANCISCO,"(37.7428551, -122.4559250)",POINT (-122.455925 37.7428551),46522319.0828,37097.2567363,SAN FRANCISCO,CA,94127
Voice Of Pentecost Academy,Private,0,12,K-12,Independent / Private,IND334,5,17,IND,38684786938914,"1970 OCEAN AVE, SAN FRANCISCO, CA 94127",7,6075,SAN FRANCISCO,"(37.7263641, -122.4639740)",POINT (-122.463974 37.7263641),46522319.0828,37097.2567363,SAN FRANCISCO,CA,94127
Little Angels Daycare,Private,-2,-1,PK,Independent / Private,CDC074,3,4,CDC,NOT_FOUND,"2135 OCEAN AVE, SAN FRANCISCO, CA 94127",7,6075,SAN FRANCISCO,"(37.7266731, -122.4664230)",POINT (-122.466423 37.7266731),46522319.0828,37097.2567363,SAN FRANCISCO,CA,94127
Maria Montessori School Of The Golden Gate,Private,-2,-1,PK,Independent / Private,CDC086,3,4,CDC,380506275,"62 LENOX WAY, SAN FRANCISCO, CA 94127",7,6075,SAN FRANCISCO,"(37.7425995, -122.4652100)",POINT (-122.46521 37.7425995),46522319.0828,37097.2567363,SAN FRANCISCO,CA,94127
Miraloma Cooperative Nursery School,Private,-2,-1,PK,Independent / Private,CDC096,3,4,CDC,380505313,"443 FOERSTER ST, SAN FRANCISCO, CA 94127",7,6075,SAN FRANCISCO,"(37.7321930, -122.4491425)",POINT (-122.4491425 37.732193),46522319.0828,37097.2567363,SAN FRANCISCO,CA,94127
Scandanavian School,Private,-2,-1,PK,Independent / Private,CDC134,3,4,CDC,384001418,"20 WOODSIDE AVE, SAN FRANCISCO, CA 94127",7,6075,SAN FRANCISCO,"(37.7465820, -122.4578781)",POINT (-122.4578781 37.746582),46522319.0828,37097.2567363,SAN FRANCISCO,CA,94127
Argonne Early Education School,SFUSD,-2,0,PK-TK,USD PreK/TK,PS004,3,5,PS,384000981,"750 16TH AVE, San Francisco, CA 94118",1,6075,SAN FRANCISCO,"(37.7739677, -122.4740601)",POINT (-122.4740601 37.7739677),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
"Lilienthal, Claire Lilienthal (K-2 Madison Campus)",SFUSD,0,8,K-8,USD Grades K-8,PS066,5,13,PS,38684786102479,"3950 SACRAMENTO ST, San Francisco, CA 94118",2,6075,SAN FRANCISCO,"(37.7872009, -122.4580154)",POINT (-122.4580154 37.7872009),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
"Mccoppin, Frank Mccoppin Elementary / Early Education",SFUSD,0,5,K-5,USD Grades K-5,PS074,5,10,PS,38684786041016,"651 06TH AVE, San Francisco, CA 94118",1,6075,SAN FRANCISCO,"(37.7763100, -122.4644775)",POINT (-122.4644775 37.77631),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
"Peabody, George Peabody Elementary School",SFUSD,0,5,K-5,USD Grades K-5,PS090,5,10,PS,38684786041065,"251 06TH AVE, San Francisco, CA 94118",1,6075,SAN FRANCISCO,"(37.7838554, -122.4650269)",POINT (-122.4650269 37.7838554),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
"Roosevelt, Theodore Roosevelt Middle School",SFUSD,6,8,6-8,USD Grades 6-8,PS098,11,13,PS,38684786059901,"460 ARGUELLO BLVD, San Francisco, CA 94118",2,6075,SAN FRANCISCO,"(37.7822800, -122.4583511)",POINT (-122.4583511 37.78228),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
Sutro Elementary / Early Education,SFUSD,0,5,K-5,USD Grades K-5,PS113,5,10,PS,38684786041644,"235 12TH AVE, San Francisco, CA 94118",1,6075,SAN FRANCISCO,"(37.7836037, -122.4714508)",POINT (-122.4714508 37.7836037),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
"Wallenberg, Raoul Wallenberg High School",SFUSD,9,12,9-12,USD Grades 9-12,PS120,14,17,PS,38684783830205,"40 VEGA ST, San Francisco, CA 94118",2,6075,SAN FRANCISCO,"(37.7806473, -122.4459534)",POINT (-122.4459534 37.7806473),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
Balboa Preschool,Private,-2,0,PK-K,Independent / Private,IND213,3,5,IND,380505671,"527 BALBOA ST, SAN FRANCISCO, CA 94118",1,6075,SAN FRANCISCO,"(37.7769318, -122.4644775)",POINT (-122.4644775 37.7769318),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
Claire Lilienthal Alternative School - Madison Campus,Private,0,2,K-2,Independent / Private,IND228,5,7,IND,384000539,"3950 SACRAMENTO ST, SAN FRANCISCO, CA 94118",2,6075,SAN FRANCISCO,"(37.7872200, -122.4580765)",POINT (-122.4580765 37.78722),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
Laurel School,Private,0,8,K-8,Independent / Private,IND262,5,13,IND,NOT_FOUND,"350 09TH AVE, SAN FRANCISCO, CA 94118",1,6075,SAN FRANCISCO,"(37.7819405, -122.4673309)",POINT (-122.4673309 37.7819405),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
Presidio Hill School,Private,-2,8,PK-8,Independent / Private,IND283,3,13,IND,38684786205652,"3839 WASHINGTON ST, SAN FRANCISCO, CA 94118",2,6075,SAN FRANCISCO,"(37.7885818, -122.4560623)",POINT (-122.4560623 37.7885818),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
San Francisco Day School,Private,0,8,K-8,Independent / Private,IND314,5,13,IND,38684786915748,"350 MASONIC AVE, SAN FRANCISCO, CA 94118",5,6075,SAN FRANCISCO,"(37.7780418, -122.4462814)",POINT (-122.4462814 37.7780418),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
San Francisco Schoolhouse (Congregation Beth Shalom),Private,0,8,K-8,Independent / Private,IND320,5,13,IND,384000303,"301 14TH AVE, SAN FRANCISCO, CA 94118",1,6075,SAN FRANCISCO,"(37.7823906, -122.4731674)",POINT (-122.4731674 37.7823906),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
Star Of The Sea School,Private,0,8,K-8,Independent / Private,IND326,5,13,IND,38684786980742,"360 09TH AVE, SAN FRANCISCO, CA 94118",1,6075,SAN FRANCISCO,"(37.7815628, -122.4672852)",POINT (-122.4672852 37.7815628),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
Zion Lutheran School,Private,0,8,K-8,Independent / Private,IND340,5,13,IND,38684786980890,"495 09TH AVE, SAN FRANCISCO, CA 94118",1,6075,SAN FRANCISCO,"(37.7792397, -122.4676361)",POINT (-122.4676361 37.7792397),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
Angelas Children Center,Private,-2,-1,PK,Independent / Private,CDC003,3,4,CDC,380505898,"775 07TH AVE, SAN FRANCISCO, CA 94118",1,6075,SAN FRANCISCO,"(37.7739983, -122.4651794)",POINT (-122.4651794 37.7739983),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
Congregation Beth Sholom Family Preschool,Private,-2,-1,PK,Independent / Private,CDC017,3,4,CDC,384000303,"301 14TH AVE, SAN FRANCISCO, CA 94118",1,6075,SAN FRANCISCO,"(37.7823868, -122.4733810)",POINT (-122.473381 37.7823868),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
Congregation Emanu-El Preschool,Private,-2,-1,PK,Independent / Private,CDC018,3,4,CDC,384000060,"2 LAKE ST, SAN FRANCISCO, CA 94118",2,6075,SAN FRANCISCO,"(37.7873383, -122.4597931)",POINT (-122.4597931 37.7873383),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
Jewish Community Center San Francisco - Helen Diller Family Preschool,Private,-2,-1,PK,Independent / Private,CDC057,3,4,CDC,384001263,"3200 CALIFORNIA ST, SAN FRANCISCO, CA 94118",2,6075,SAN FRANCISCO,"(37.7873650, -122.4472198)",POINT (-122.4472198 37.787365),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
Jewish Community Center San Francisco - Rosenberg Early Childhood Center,Private,-2,-1,PK,Independent / Private,CDC058,3,4,CDC,380504700,"325 ARGUELLO BLVD, SAN FRANCISCO, CA 94118",1,6075,SAN FRANCISCO,"(37.7845879, -122.4594879)",POINT (-122.4594879 37.7845879),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
Laurel Hill Nursery School,Private,-2,-1,PK,Independent / Private,CDC072,3,4,CDC,380504783,"401 EUCLID AVE, SAN FRANCISCO, CA 94118",2,6075,SAN FRANCISCO,"(37.7837982, -122.4527283)",POINT (-122.4527283 37.7837982),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
Montessori Childrens House Of The West Coast,Private,-2,-1,PK,Independent / Private,CDC108,3,4,CDC,380503970,"25 LAKE ST, SAN FRANCISCO, CA 94118",2,6075,SAN FRANCISCO,"(37.7866707, -122.4596863)",POINT (-122.4596863 37.7866707),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
One Fifty Parker Ave School,Private,-2,-1,PK,Independent / Private,CDC116,3,4,CDC,380500487,"150 PARKER AVENUE, SAN FRANCISCO, CA 94118",2,6075,SAN FRANCISCO,"(37.7828178, -122.4540939)",POINT (-122.4540939 37.7828178),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
Peters Place Nursery School,Private,-2,-1,PK,Independent / Private,CDC121,3,4,CDC,384000741,"227 BALBOA ST, SAN FRANCISCO, CA 94118",1,6075,SAN FRANCISCO,"(37.7770920, -122.4613571)",POINT (-122.4613571 37.777092),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
Presidio Preschool,Private,-2,-1,PK,Independent / Private,CDC125,3,4,CDC,384002067,"143 CLEMENT ST, SAN FRANCISCO, CA 94118",1,6075,SAN FRANCISCO,"(37.7828636, -122.4608307)",POINT (-122.4608307 37.7828636),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
Saint James Preschool (Episcopal Church),Private,-2,-1,PK,Independent / Private,CDC130,3,4,CDC,380500619,"4620 CALIFORNIA ST, SAN FRANCISCO, CA 94118",1,6075,SAN FRANCISCO,"(37.7849388, -122.4672012)",POINT (-122.4672012 37.7849388),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
Ucsf - University Child Care Center - Laurel Heights,Private,-2,-1,PK,Independent / Private,CDC151,3,4,CDC,384001301,"3333 CALIFORNIA ST STE 220, SAN FRANCISCO, CA 94118",2,6075,SAN FRANCISCO,"(37.7860985, -122.4483871)",POINT (-122.4483871 37.7860985),46128646.0967,31063.6615541,SAN FRANCISCO,CA,94118
"Asawa, Ruth Asawa San Francisco School Of The Arts

 / Academy Of Arts And Sciences",SFUSD,9,12,9-12,USD Grades 9-12,PS006,14,17,PS,38684783830387,"555 PORTOLA DR, SAN FRANCISCO CA, 94131",8,6075,SAN FRANCISCO,"(37.7453156, -122.4488297)",POINT (-122.4488297 37.7453156),62041183.5838,57011.7832824,SAN FRANCISCO,CA,94131
Clarendon Elementary School,SFUSD,0,5,K-5,USD Grades K-5,PS020,5,10,PS,38684786040828,"500 CLARENDON AVE, San Francisco, CA 94131",7,6075,SAN FRANCISCO,"(37.7537537, -122.4562683)",POINT (-122.4562683 37.7537537),62041183.5838,57011.7832824,SAN FRANCISCO,CA,94131
Fairmount Elementary School / Preschool,SFUSD,-2,5,PK-5,USD PreK-5,PS030,3,10,PS,38684786040984,"65 CHENERY ST, San Francisco, CA 94131",8,6075,SAN FRANCISCO,"(37.7404327, -122.4250107)",POINT (-122.4250107 37.7404327),62041183.5838,57011.7832824,SAN FRANCISCO,CA,94131
Glen Park Elementary School,SFUSD,0,5,K-5,USD Grades K-5,PS040,5,10,PS,38684786041073,"151 LIPPARD AVE, San Francisco, CA 94131",8,6075,SAN FRANCISCO,"(37.7331314, -122.4356232)",POINT (-122.4356232 37.7331314),62041183.5838,57011.7832824,SAN FRANCISCO,CA,94131
Mission Education Center Elementary School,SFUSD,0,5,K-5,USD Grades K-5,PS079,5,10,PS,38684786089585,"1670 NOE ST, San Francisco, CA 94131",8,6075,SAN FRANCISCO,"(37.7422028, -122.4314346)",POINT (-122.4314346 37.7422028),62041183.5838,57011.7832824,SAN FRANCISCO,CA,94131
Rooftop (K-4 Burnett Campus),SFUSD,-2,8,PK-8,USD Grades PK-8,PS097,3,13,PS,38684786089775,"443 BURNETT AVE, San Francisco, CA 94131",8,6075,SAN FRANCISCO,"(37.7548103, -122.4432220)",POINT (-122.443222 37.7548103),62041183.5838,57011.7832824,SAN FRANCISCO,CA,94131
Kangaroos Preschool,Private,-2,0,PK-K,Independent / Private,IND254,3,5,IND,384002312,"298 MONTEREY BLVD, SAN FRANCISCO, CA 94131",7,6075,SAN FRANCISCO,"(37.7318115, -122.4418335)",POINT (-122.4418335 37.7318115),62041183.5838,57011.7832824,SAN FRANCISCO,CA,94131
Saint John Catholic School,Private,0,8,K-8,Independent / Private,IND298,5,13,IND,38684786139893,"925 CHENERY ST, SAN FRANCISCO, CA 94131",8,6075,SAN FRANCISCO,"(37.7348862, -122.4375305)",POINT (-122.4375305 37.7348862),62041183.5838,57011.7832824,SAN FRANCISCO,CA,94131
Saint Pauls Littlest Angel Preparatory,Private,-2,0,PK-K,Independent / Private,IND302,3,5,IND,380506430,"221 VALLEY ST STE X, SAN FRANCISCO, CA 94131",8,6075,SAN FRANCISCO,"(37.7441902, -122.4277420)",POINT (-122.427742 37.7441902),62041183.5838,57011.7832824,SAN FRANCISCO,CA,94131
