City,State,ZIP,ZillowID,sqft,latitude,lontitude,Price,ZPrice,ZRent,Income,Poverty,Degree,CostofLiving
San Francisco,CA,94110,15144116,37.761725,-122.425147,731,,2019539,6800,90364,13.1,53.9,154.4
San Francisco,CA,94110,2097449736,37.761523,-122.425203,931,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2138653779,37.735855,-122.426178,,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163531,37.737268,-122.417333,803,,1399370,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,80752444,37.760101,-122.412376,908,,989250,4000,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160506,37.745948,-122.407554,928,,1809430,5495,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160410,37.746968,-122.405631,1250,,1824890,5700,90364,13.1,53.9,154.4
San Francisco,CA,94110,15164076,37.73522,-122.413212,935,,1250015,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15161975,37.741,-122.413436,1144,,1048164,3900,90364,13.1,53.9,154.4
San Francisco,CA,94110,15183450,37.743727,-122.423068,1148,,1290774,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15143915,37.764353,-122.417854,912,,666968,3500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162955,37.738524,-122.410417,531,,1352995,4350,90364,13.1,53.9,154.4
San Francisco,CA,94110,64969928,37.759767,-122.423327,1090,,1389326,4800,90364,13.1,53.9,154.4
San Francisco,CA,94110,15164204,37.73545,-122.415928,1120,,1261193,4650,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163401,37.739008,-122.422816,1117,,1546263,4995,90364,13.1,53.9,154.4
San Francisco,CA,94110,15145876,37.756578,-122.415877,735,,1687969,5000,90364,13.1,53.9,154.4
San Francisco,CA,94110,111931955,37.751243,-122.425222,1075,,2011455,8500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15164304,37.735446,-122.417967,1280,210,1184339,4200,90364,13.1,53.9,154.4
San Francisco,CA,94110,2097522364,37.742042,-122.408615,,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,119685429,37.757965,-122.416014,929,,1188116,4350,90364,13.1,53.9,154.4
San Francisco,CA,94110,2094787096,37.757784,-122.419271,367,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163645,37.736234,-122.423859,1349,,1392623,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,59779955,37.762136,-122.408479,961,,1236766,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,111711191,37.760366,-122.40995,1226,,1613447,5800,90364,13.1,53.9,154.4
San Francisco,CA,94110,15151381,37.754699,-122.407187,644,,1776817,5100,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160284,37.74624,-122.409133,1209,,1319413,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,82786486,37.744753,-122.424321,1042,,1141793,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15151157,37.75671,-122.410175,,,985164,4000,90364,13.1,53.9,154.4
San Francisco,CA,94110,79846444,37.758674,-122.422452,1155,,1609887,6500,90364,13.1,53.9,154.4
San Francisco,CA,94110,119685329,37.757617,-122.412948,414,,1213484,4350,90364,13.1,53.9,154.4
San Francisco,CA,94110,96029473,37.748867,-122.409635,528,,2160422,5000,90364,13.1,53.9,154.4
San Francisco,CA,94110,2099533985,37.760243,-122.419777,939,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15150170,37.758888,-122.410975,1056,,1307754,4800,90364,13.1,53.9,154.4
San Francisco,CA,94110,15151188,37.756765,-122.411635,1475,,1573542,5290,90364,13.1,53.9,154.4
San Francisco,CA,94110,2099016822,37.76073,-122.425224,1499,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15150206,37.758221,-122.408983,752,,1522413,5000,90364,13.1,53.9,154.4
San Francisco,CA,94110,15161105,37.744459,-122.417106,1047,,1713841,6800,90364,13.1,53.9,154.4
San Francisco,CA,94110,2097359605,37.742523,-122.423881,1333,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15183478,37.742525,-122.423895,700,,1440943,5000,90364,13.1,53.9,154.4
San Francisco,CA,94110,80737897,37.762136,-122.408479,751,,1476724,5995,90364,13.1,53.9,154.4
San Francisco,CA,94110,15161183,37.744018,-122.419829,530,,1683801,4950,90364,13.1,53.9,154.4
San Francisco,CA,94110,15144988,37.759324,-122.425014,404,,1728526,5400,90364,13.1,53.9,154.4
San Francisco,CA,94110,2131097549,37.754324,-122.423642,1028,,1625976,5700,90364,13.1,53.9,154.4
San Francisco,CA,94110,111710847,37.754324,-122.423617,1004,,1906414,6600,90364,13.1,53.9,154.4
San Francisco,CA,94110,15152353,37.752862,-122.404867,453,,1782860,5750,90364,13.1,53.9,154.4
San Francisco,CA,94110,60543114,37.765164,-122.41275,855,,1050283,4300,90364,13.1,53.9,154.4
San Francisco,CA,94110,15151014,37.757571,-122.404603,1100,1150000,1112168,4250,90364,13.1,53.9,154.4
San Francisco,CA,94110,2096898161,37.75866,-122.42018,1839,2695000,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,96032304,37.749525,-122.423802,,,1481667,5000,90364,13.1,53.9,154.4
San Francisco,CA,94110,15159868,37.746903,-122.414066,1165,1290000,1142248,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,2097471268,37.749498,-122.4238,1024,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15146724,37.753996,-122.419233,1244,,2110461,6108,90364,13.1,53.9,154.4
San Francisco,CA,94110,111924675,37.753673,-122.411933,968,,1284194,4700,90364,13.1,53.9,154.4
San Francisco,CA,94110,111711190,37.760366,-122.40995,1188,,1750408,5700,90364,13.1,53.9,154.4
San Francisco,CA,94110,15152417,37.752291,-122.407858,1074,,2223995,6642,90364,13.1,53.9,154.4
San Francisco,CA,94110,2095580801,37.738427,-122.413539,512,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15159941,37.747268,-122.415918,818,,1165335,4250,90364,13.1,53.9,154.4
San Francisco,CA,94110,2108857638,37.749523,-122.412742,745,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15161555,37.742746,-122.408935,770,,1366305,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163583,37.736946,-122.418648,1076,,1370540,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,2097021179,37.759222,-122.419411,,2295,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15152397,37.752156,-122.407498,997,,1295292,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160607,37.744603,-122.409413,1016,,1536460,5500,90364,13.1,53.9,154.4
San Francisco,CA,94110,111934350,37.749796,-122.411371,787,,1405460,4795,90364,13.1,53.9,154.4
San Francisco,CA,94110,2097024452,37.760935,-122.420252,,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163000,37.73871,-122.41002,1170,,1213496,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160093,37.745413,-122.414719,735,,1688082,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162772,37.739003,-122.418201,1125,,1394768,4595,90364,13.1,53.9,154.4
San Francisco,CA,94110,15184331,37.735898,-122.426494,1250,,876952,3800,90364,13.1,53.9,154.4
San Francisco,CA,94110,59700418,37.76282,-122.414655,1200,,1202823,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162782,37.738422,-122.417448,1064,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162575,37.740971,-122.419851,1134,,1571562,5495,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163892,37.736213,-122.413745,880,,974802,4000,90364,13.1,53.9,154.4
San Francisco,CA,94110,54854616,37.754954,-122.422714,898,,1880660,5950,90364,13.1,53.9,154.4
San Francisco,CA,94110,15152414,37.752102,-122.40784,771,,1768938,5100,90364,13.1,53.9,154.4
San Francisco,CA,94110,15180324,37.750955,-122.42358,976,,1588911,5500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15144809,37.759602,-122.416113,981,,977931,3995,90364,13.1,53.9,154.4
San Francisco,CA,94110,2097679306,37.743999,-122.412681,,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,80737253,37.757198,-122.411804,906,,1170022,4350,90364,13.1,53.9,154.4
San Francisco,CA,94110,15183125,37.74443,-122.42385,1055,,1468109,5500,90364,13.1,53.9,154.4
San Francisco,CA,94110,111711179,37.760366,-122.40995,1147,,871688,3750,90364,13.1,53.9,154.4
San Francisco,CA,94110,2105055722,37.744047,-122.407264,1047,,1859629,5700,90364,13.1,53.9,154.4
San Francisco,CA,94110,69819344,37.751022,-122.408416,950,,982247,4000,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163351,37.737905,-122.41706,921,,1185053,4300,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160832,37.744363,-122.407297,1083,,1520901,4800,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162483,37.740234,-122.418225,1187,,1412289,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,111925735,37.758711,-122.408821,966,,963785,4000,90364,13.1,53.9,154.4
San Francisco,CA,94110,15161758,37.74234,-122.420054,1058,,1029816,3950,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163001,37.738778,-122.410014,965,,1091811,3900,90364,13.1,53.9,154.4
San Francisco,CA,94110,2099853783,37.760402,-122.419876,,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2097833037,37.759827,-122.415908,1090,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15180819,37.75054,-122.42544,1151,,1510262,5400,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160715,37.744045,-122.412971,961,,1866390,6499,90364,13.1,53.9,154.4
San Francisco,CA,94110,60543122,37.765164,-122.41275,844,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2098492226,37.758741,-122.425664,1140,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160839,37.74365,-122.40758,822,,1839063,5700,90364,13.1,53.9,154.4
San Francisco,CA,94110,15161094,37.743787,-122.41754,1636,,1307641,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160853,37.744426,-122.407548,794,,1467533,4800,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162328,37.739377,-122.414815,1006,,1579960,5490,90364,13.1,53.9,154.4
San Francisco,CA,94110,15164552,37.73472,-122.417098,434,,1495708,4700,90364,13.1,53.9,154.4
San Francisco,CA,94110,15152317,37.752214,-122.403621,593,,2089060,6000,90364,13.1,53.9,154.4
San Francisco,CA,94110,89237890,37.760665,-122.423114,1076,,1207848,4495,90364,13.1,53.9,154.4
San Francisco,CA,94110,15161512,37.742157,-122.413576,1709,,1694694,5350,90364,13.1,53.9,154.4
San Francisco,CA,94110,15152622,37.750011,-122.408197,982,,1399236,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,115828567,37.749901,-122.409835,848,,1438241,4995,90364,13.1,53.9,154.4
San Francisco,CA,94110,15164126,37.73584,-122.414408,669,,1741381,5700,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160632,37.745052,-122.410705,1417,,1324006,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15146806,37.755387,-122.41294,798,,2120074,5950,90364,13.1,53.9,154.4
San Francisco,CA,94110,2099140506,37.751353,-122.407384,,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2099119485,37.75138,-122.40759,,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,2097961653,37.755386,-122.41294,,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15151972,37.75374,-122.404153,1000,,1081156,3995,90364,13.1,53.9,154.4
San Francisco,CA,94110,59779680,37.763448,-122.423293,1034,,1510633,5000,90364,13.1,53.9,154.4
San Francisco,CA,94110,59779682,37.76345,-122.4233,747,,1841560,5850,90364,13.1,53.9,154.4
San Francisco,CA,94110,15151297,37.754908,-122.409995,1125,,1006322,4000,90364,13.1,53.9,154.4
San Francisco,CA,94110,15161513,37.741783,-122.413372,1361,,1402307,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162313,37.740113,-122.414375,1236,,1005768,4000,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160185,37.744971,-122.413018,1059,,1754088,7000,90364,13.1,53.9,154.4
San Francisco,CA,94110,64969932,37.758487,-122.412814,796,,1138821,4100,90364,13.1,53.9,154.4
San Francisco,CA,94110,2098195077,37.756965,-122.411994,397,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15161003,37.744304,-122.418807,850,,1732825,4800,90364,13.1,53.9,154.4
San Francisco,CA,94110,2097518752,37.755794,-122.419751,857,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15150080,37.759831,-122.409205,1322,,710221,3495,90364,13.1,53.9,154.4
San Francisco,CA,94110,15152675,37.750905,-122.407726,870,,1756189,5200,90364,13.1,53.9,154.4
San Francisco,CA,94110,15181891,37.748831,-122.417254,,,3663419,7400,90364,13.1,53.9,154.4
San Francisco,CA,94110,15146965,37.752614,-122.422508,750,3495,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,123597775,37.747134,-122.423516,893,,1262576,4750,90364,13.1,53.9,154.4
San Francisco,CA,94110,2098215699,37.747642,-122.423873,455,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15181946,37.747644,-122.423869,455,,3247465,7300,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160377,37.747376,-122.406313,1181,,1945994,7000,90364,13.1,53.9,154.4
San Francisco,CA,94110,116157301,37.743392,-122.423965,1266,,1037444,4300,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163286,37.73783,-122.41509,895,,1003614,4000,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163387,37.738294,-122.418568,1109,,1588928,4995,90364,13.1,53.9,154.4
San Francisco,CA,94110,2098378971,37.75424,-122.42521,915,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15160730,37.744026,-122.412249,1072,,1446750,5000,90364,13.1,53.9,154.4
San Francisco,CA,94110,63197660,37.747552,-122.422767,988,,1189110,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15143867,37.764293,-122.423827,609,,1386938,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15146906,37.752574,-122.41706,392,,1949869,6500,90364,13.1,53.9,154.4
San Francisco,CA,94110,53153475,37.752965,-122.421815,821,,1436414,4995,90364,13.1,53.9,154.4
San Francisco,CA,94110,15164517,37.734301,-122.418598,847,,796277,3500,90364,13.1,53.9,154.4
San Francisco,CA,94110,2102215886,37.75499,-122.42613,800,4000,979314,4000,90364,13.1,53.9,154.4
San Francisco,CA,94110,15161271,37.743787,-122.419143,881,,1469592,4700,90364,13.1,53.9,154.4
San Francisco,CA,94110,15161374,37.741867,-122.417815,1533,,995316,4000,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162642,37.741515,-122.42087,919,,941504,3895,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163357,37.737928,-122.417594,1250,,1240504,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15146748,37.754097,-122.417783,1421,,1090357,4000,90364,13.1,53.9,154.4
San Francisco,CA,94110,59700445,37.756545,-122.413695,1105,,1306092,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,61288497,37.733174,-122.414551,577,,579710,3400,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163854,37.736933,-122.414309,820,,1493827,4995,90364,13.1,53.9,154.4
San Francisco,CA,94110,61288490,37.733085,-122.414555,576,,577314,3500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15149191,37.76186,-122.41226,904,,993293,4000,90364,13.1,53.9,154.4
San Francisco,CA,94110,67394824,37.747237,-122.407248,1233,,801654,3500,90364,13.1,53.9,154.4
San Francisco,CA,94110,2097835506,37.7574,-122.42457,637,,,,90364,13.1,53.9,154.4
San Francisco,CA,94110,15163576,37.736538,-122.418744,1263,,1158582,4495,90364,13.1,53.9,154.4
San Francisco,CA,94110,15162799,37.738531,-122.415405,1018,,1419038,4990,90364,13.1,53.9,154.4
San Francisco,CA,94110,111711140,37.760113,-122.409928,1019,,1426448,4750,90364,13.1,53.9,154.4
San Francisco,CA,94110,80752800,37.763439,-122.408107,755,,1563181,5400,90364,13.1,53.9,154.4
San Francisco,CA,94110,15181960,37.747659,-122.42361,942,,1213218,4500,90364,13.1,53.9,154.4
San Francisco,CA,94110,15145862,37.756969,-122.414802,377,,2623200,5500,90364,13.1,53.9,154.4
San Francisco,CA,94122,15107684,37.758295,-122.50073,,899000,976489,3900,90514,9.7,55.9,155.5
San Francisco,CA,94122,15108753,37.75654,-122.493503,1500,1088000,1252549,4200,90514,9.7,55.9,155.5
San Francisco,CA,94122,15104570,37.759776,-122.498685,1727,3550,1286312,4300,90514,9.7,55.9,155.5
San Francisco,CA,94122,2094790194,37.763839,-122.476503,,1850,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15106598,37.759719,-122.473903,1161,949000,1027612,4000,90514,9.7,55.9,155.5
San Francisco,CA,94122,15106877,37.7588,-122.481418,2200,1299999,1328867,4000,90514,9.7,55.9,155.5
San Francisco,CA,94122,2100311470,37.758442,-122.471009,1900,4795,1483814,4795,90514,9.7,55.9,155.5
San Francisco,CA,94122,15109583,37.7564,-122.472961,2915,6800,1966765,5921,90514,9.7,55.9,155.5
San Francisco,CA,94122,2094821182,37.760388,-122.506998,600,2295,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,2094828362,37.764522,-122.4743,1020,3500,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,2095829184,37.762483,-122.498303,1460,3400,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15111735,37.756291,-122.464403,2100,1469000,1661751,5400,90514,9.7,55.9,155.5
San Francisco,CA,94122,2107309746,37.759155,-122.508711,,3100,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15101655,37.763365,-122.487278,2100,1349000,1351725,4900,90514,9.7,55.9,155.5
San Francisco,CA,94122,2094851082,37.762194,-122.465675,,3295,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,2094852542,37.76056,-122.46589,5745,2495000,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15108159,37.755048,-122.506217,1483,1188000,1220421,4000,90514,9.7,55.9,155.5
San Francisco,CA,94122,2142475245,37.760373,-122.47724,,,1215546,4250,90514,9.7,55.9,155.5
San Francisco,CA,94122,15107253,37.758835,-122.490021,,3900,1294017,4000,90514,9.7,55.9,155.5
San Francisco,CA,94122,15108986,37.75611,-122.487678,1824,995000,1200533,4000,90514,9.7,55.9,155.5
San Francisco,CA,94122,2094866403,37.762167,-122.477393,,4600,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15102518,37.763665,-122.460586,3512,3495000,2814043,8547,90514,9.7,55.9,155.5
San Francisco,CA,94122,15108552,37.75676,-122.498551,1181,799000,1000138,3700,90514,9.7,55.9,155.5
San Francisco,CA,94122,15105538,37.760836,-122.476193,1205,1095000,1152967,4250,90514,9.7,55.9,155.5
San Francisco,CA,94122,2094914281,37.756776,-122.467056,,2550,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,2094914979,37.765243,-122.465652,,3800,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15107684,37.758295,-122.50073,,899000,976489,3900,90514,9.7,55.9,155.5
San Francisco,CA,94122,15108753,37.75654,-122.493503,1500,1088000,1252549,4200,90514,9.7,55.9,155.5
San Francisco,CA,94122,15104570,37.759776,-122.498685,1727,3550,1286312,4300,90514,9.7,55.9,155.5
San Francisco,CA,94122,2094790194,37.763839,-122.476503,,1850,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15106598,37.759719,-122.473903,1161,949000,1027612,4000,90514,9.7,55.9,155.5
San Francisco,CA,94122,15106877,37.7588,-122.481418,2200,1299999,1328867,4000,90514,9.7,55.9,155.5
San Francisco,CA,94122,2100311470,37.758442,-122.471009,1900,4795,1483814,4795,90514,9.7,55.9,155.5
San Francisco,CA,94122,15109583,37.7564,-122.472961,2915,6800,1966765,5921,90514,9.7,55.9,155.5
San Francisco,CA,94122,2094821182,37.760388,-122.506998,600,2295,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,2094828362,37.764522,-122.4743,1020,3500,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,2095829184,37.762483,-122.498303,1460,3400,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15111735,37.756291,-122.464403,2100,1469000,1661751,5400,90514,9.7,55.9,155.5
San Francisco,CA,94122,2107309746,37.759155,-122.508711,,3100,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15101655,37.763365,-122.487278,2100,1349000,1351725,4900,90514,9.7,55.9,155.5
San Francisco,CA,94122,2094851082,37.762194,-122.465675,,3295,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,2094852542,37.76056,-122.46589,5745,2495000,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15108159,37.755048,-122.506217,1483,1188000,1220421,4000,90514,9.7,55.9,155.5
San Francisco,CA,94122,2142475245,37.760373,-122.47724,,,1215546,4250,90514,9.7,55.9,155.5
San Francisco,CA,94122,15107253,37.758835,-122.490021,,3900,1294017,4000,90514,9.7,55.9,155.5
San Francisco,CA,94122,15108986,37.75611,-122.487678,1824,995000,1200533,4000,90514,9.7,55.9,155.5
San Francisco,CA,94122,2094866403,37.762167,-122.477393,,4600,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15102518,37.763665,-122.460586,3512,3495000,2814043,8547,90514,9.7,55.9,155.5
San Francisco,CA,94122,15108552,37.75676,-122.498551,1181,799000,1000138,3700,90514,9.7,55.9,155.5
San Francisco,CA,94122,15105538,37.760836,-122.476193,1205,1095000,1152967,4250,90514,9.7,55.9,155.5
San Francisco,CA,94122,2094914281,37.756776,-122.467056,,2550,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,2094914979,37.765243,-122.465652,,3800,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,2094920657,37.765113,-122.460228,650,3100,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15106109,37.760724,-122.462278,1940,1699000,1888377,5115,90514,9.7,55.9,155.5
San Francisco,CA,94122,15106659,37.759243,-122.476079,1586,988000,1200341,4000,90514,9.7,55.9,155.5
San Francisco,CA,94122,15102313,37.765355,-122.462691,2750,1750000,1997533,5750,90514,9.7,55.9,155.5
San Francisco,CA,94122,15102249,37.765694,-122.467238,900,,1166389,4350,90514,9.7,55.9,155.5
San Francisco,CA,94122,2102188395,37.761357,-122.464308,900,3395,1145954,3350,90514,9.7,55.9,155.5
San Francisco,CA,94122,2102584165,37.76484,-122.49119,1110,3895,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15110281,37.754757,-122.501591,1138,6300,971968,4000,90514,9.7,55.9,155.5
San Francisco,CA,94122,15101559,37.764248,-122.489324,1128,,1074877,4500,90514,9.7,55.9,155.5
San Francisco,CA,94122,2095027787,37.764091,-122.474686,1287,4250,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15111754,37.753635,-122.464317,2013,1599800,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,2095049465,37.755322,-122.488814,,2500,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15104478,37.758902,-122.501295,916,,961805,4000,90514,9.7,55.9,155.5
San Francisco,CA,94122,2095059023,37.761722,-122.484278,,3700,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,2095061460,37.753838,-122.480566,,3250,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15105038,37.760367,-122.488393,691,,1248190,4000,90514,9.7,55.9,155.5
San Francisco,CA,94122,2095068421,37.752948,-122.476004,1844,4600,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,2095072068,37.752693,-122.505752,2768,1690000,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15106986,37.758499,-122.483549,1500,5000,1369693,4500,90514,9.7,55.9,155.5
San Francisco,CA,94122,2095087318,37.763836,-122.50769,1700,3800,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,58478060,37.755828,-122.476876,507,,1193133,4000,90514,9.7,55.9,155.5
San Francisco,CA,94122,2101874652,37.763105,-122.481929,600,2700,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,2095106479,37.75842,-122.508998,,2350,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15110815,37.755319,-122.488901,951,,1031017,3950,90514,9.7,55.9,155.5
San Francisco,CA,94122,15101697,37.763409,-122.486304,878,,1215764,4200,90514,9.7,55.9,155.5
San Francisco,CA,94122,15106790,37.758051,-122.479684,828,,1217494,4000,90514,9.7,55.9,155.5
San Francisco,CA,94122,15107795,37.758424,-122.503859,745,,981907,3535,90514,9.7,55.9,155.5
San Francisco,CA,94122,2095141974,37.762508,-122.506612,,3900,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,2102891239,37.762056,-122.478422,,2700,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,2095151520,37.757118,-122.501568,500,3000,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15106179,37.759475,-122.464592,1752,5000,1500032,5000,90514,9.7,55.9,155.5
San Francisco,CA,94122,15100959,37.763968,-122.504739,641,,1114286,3995,90514,9.7,55.9,155.5
San Francisco,CA,94122,2095177199,37.755246,-122.463916,,2500,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,2099218354,37.765387,-122.467151,700,3400,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15101346,37.76374,-122.495083,,3350,1389522,4000,90514,9.7,55.9,155.5
San Francisco,CA,94122,15113056,37.751727,-122.494286,785,,1356196,4250,90514,9.7,55.9,155.5
San Francisco,CA,94122,15114058,37.751019,-122.501463,811,,960745,3600,90514,9.7,55.9,155.5
San Francisco,CA,94122,2095259304,37.75842,-122.48762,450,399000,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,2096182556,37.761138,-122.484115,600,,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15105244,37.761138,-122.484115,600,,1443718,4650,90514,9.7,55.9,155.5
San Francisco,CA,94122,15105083,37.760482,-122.487328,610,,1178872,4280,90514,9.7,55.9,155.5
San Francisco,CA,94122,2101598560,37.762754,-122.461705,800,3750,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,2095301390,37.762434,-122.464348,,2900,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,2095346003,37.759658,-122.508349,750,3750,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15104324,37.758832,-122.504499,776,,934800,3900,90514,9.7,55.9,155.5
San Francisco,CA,94122,15103969,37.762109,-122.503654,1049,975000,973901,4000,90514,9.7,55.9,155.5
San Francisco,CA,94122,2097102287,37.761169,-122.485778,1400,4980,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15106290,37.758941,-122.46736,1590,4595,1353425,4495,90514,9.7,55.9,155.5
San Francisco,CA,94122,2096632296,37.761791,-122.485931,4000,1980000,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15103298,37.762921,-122.486045,709,,1087640,4000,90514,9.7,55.9,155.5
San Francisco,CA,94122,2102221908,37.762714,-122.49076,3220,1499000,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,2099355129,37.764072,-122.482864,3180,1485000,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15105765,37.761074,-122.470731,1200,,1384182,4750,90514,9.7,55.9,155.5
San Francisco,CA,94122,15104945,37.75993,-122.490514,863,,1375818,4200,90514,9.7,55.9,155.5
San Francisco,CA,94122,15102685,37.762382,-122.466971,390,,1854339,4999,90514,9.7,55.9,155.5
San Francisco,CA,94122,2095618715,37.761718,-122.47016,,2425,,,90514,9.7,55.9,155.5
San Francisco,CA,94122,15108054,37.755586,-122.508063,1215,,920578,3400,90514,9.7,55.9,155.5
